Timestep,a_0,a_1,b
28,-15.378779995977572,-37.71144075841508,8.999870788428668e10
28,-15.378779995977572,-70.00885165112732,9.025417106188408e10
28,-18.547647253875695,-54.926926869407694,9.016130645690936e10
28,-35.253241323530354,-50.52828114690254,9.015718660804382e10
28,-22.589502232164946,-32.73781928972812,8.996199969723697e10
28,-23.065612691506033,-55.635686025555195,9.017936742024239e10
28,-21.714176380890862,-48.16804087958143,9.011469315398894e10
28,-17.54337977451799,-53.27736409889804,9.014825874919218e10
28,-65.34634875160978,-27.442856070620913,8.997363884547206e10
28,-31.78326658991661,-37.08269447777415,9.002998082942642e10
28,-17.44364537442603,-39.94704864300209,9.003018411941335e10
28,-15.734598292312265,-36.8488095458228,8.999692314334505e10
28,-38.257104408687255,-36.753555105942574,9.003710891846597e10
29,-150.0,-150.0,7.261556740956944e10
29,0.0,0.0,7.907908159452008e10
29,-102.67012216756358,-127.10317940652563,8.271335879652377e10
29,-102.67012216756358,-127.10317940652563,8.269845909549745e10
29,0.0,0.0,8.610366832929886e10
29,-88.91307140514773,-119.916015651072,8.689415998334106e10
29,0.0,-121.15846314511069,8.762889153488293e10
29,-87.0000000000001,-33.28079909852522,8.660419566553912e10
29,-87.0000000000001,-26.756547362507554,8.764673504027689e10
29,-15.378779995977572,-26.970678380895738,8.749385762897934e10
29,-28.276466846289505,-26.756547362507554,8.755658882649911e10
29,-77.9848121860296,-86.30919131705275,8.811304950080826e10
29,-72.50460153703317,-26.755020291703662,8.759542127861716e10
29,-15.378779995977572,-50.45396518557935,8.776372186760626e10
29,0.0,-23.774055893818055,8.751495602528716e10
29,-87.0000000000001,-23.774055893818055,8.786134919638527e10
29,-15.378779995977572,-23.774055893818055,8.772919392437262e10
29,-86.50373536109846,-23.830913639076968,8.786112552065091e10
29,-87.0000000000001,-111.64234757236457,8.848308354445245e10
29,-15.378779995977572,-72.91863508821703,8.822360353198254e10
29,-87.0000000000138,-74.84705456302544,8.847436832077975e10
29,-73.52829609978457,-74.61626045723165,8.845210205888052e10
29,-15.378779995977572,-30.791289486139256,8.79585839833439e10
29,-80.87643628493164,-71.08031777119474,8.841688225307631e10
29,-62.90787453546103,-60.027465904654505,8.830540389832132e10
29,-15.378779995977572,-74.59027527218667,8.833395636920767e10
29,-87.0000000000001,-30.791289486139256,8.427188698332643e10
29,-87.0000000000001,-30.791289486139256,8.808337088850856e10
29,-87.0000000000001,-30.791289486139256,8.806847118748224e10
29,-74.38450793142174,-30.791289486139256,8.806255362694153e10
29,-87.0000000000001,-30.791289486139252,8.808337088850854e10
29,-38.40314993012013,-29.1413349860276,8.797255845980247e10
29,-30.120139592703232,-64.08982013198758,8.8294360192603e10
29,-33.95546842141645,-45.87233277147513,8.816273777743565e10
29,-85.93302239054881,-29.725745874766062,8.809214368440717e10
29,-17.09076305267333,-25.374886107748246,8.79268717479661e10
29,-15.378779995977572,-49.57097827625847,8.814591199243604e10
29,-15.378779995977572,-34.9671373154868,8.801651187185068e10
29,-15.378779995977572,-34.9671373154868,8.801628549909837e10
29,-27.012045862978095,-68.78467739072595,8.833786815829231e10
29,-15.378779995977572,-25.396421075465696,8.792182657137082e10
29,-15.378779995977572,-57.79489115630122,8.822364310979626e10
29,-15.378779995977572,-25.589870145801147,8.792547622226465e10
29,-22.351439312760856,-63.44904015414104,8.828662797029024e10
29,-23.776594114568375,-39.342821773672604,8.80904674135339e10
29,-27.502860081456287,-57.76354621087769,8.826025632017624e10
29,-15.378779995977572,-53.50969923893059,8.819921784995483e10
29,-15.378779995977572,-37.71144075841508,8.805480184269048e10
29,-15.378779995977572,-70.00885165112732,8.831164530076443e10
29,-19.042782762922286,-55.14836868666976,8.822131072414813e10
29,-35.253241323530354,-50.52828114690254,8.821729762554924e10
29,-23.00154350280423,-33.146273526523956,8.802442024279105e10
29,-23.065612691506033,-55.635686025555195,8.82372581099878e10
29,-21.714176380890862,-48.16804087958143,8.817195927032603e10
29,-17.54337977451799,-53.27736409889804,8.820516137162941e10
29,-65.34634875160978,-27.442856070620913,8.804008635867249e10
29,-32.72066582385598,-37.73942729674404,8.809809091788564e10
29,-16.703948267959486,-38.52309359842428,8.807147162134615e10
29,-15.734598292312274,-36.84880954582277,8.805306926256802e10
29,-55.481580005940124,-33.68639717900469,8.809409640885051e10
30,-150.0,-150.0,7.067840700295988e10
30,0.0,0.0,7.721563013963515e10
30,-102.67012216756358,-127.10317940652563,8.077587766465012e10
30,-102.67012216756358,-127.10317940652563,8.071659614600778e10
30,0.0,0.0,8.417485646152098e10
30,-88.91307140514773,-119.916015651072,8.501463746973866e10
30,0.0,-121.15846314511069,8.569121837476907e10
30,-87.0000000000001,-33.28079909852522,8.47025791779445e10
30,-87.0000000000001,-26.756547362507554,8.570178859716321e10
30,-15.378779995977572,-26.970678380895738,8.552984816158559e10
30,-28.276466846289505,-26.756547362507554,8.559972579297319e10
30,-77.9848121860296,-86.30919131705275,8.61582303792659e10
30,-72.50460153703317,-26.755020291703662,8.564284548248877e10
30,-15.378779995977572,-50.45396518557935,8.579778034461958e10
30,0.0,-23.774055893818055,8.557103324662273e10
30,-87.0000000000001,-23.774055893818055,8.591219481109186e10
30,-15.378779995977572,-23.774055893818055,8.576568863587e10
30,-86.50373536109846,-23.830913639076968,8.591179932889954e10
30,-87.0000000000001,-111.64234757236457,8.653658706261893e10
30,-15.378779995977572,-72.91863508821703,8.625671685814049e10
30,-87.0000000000138,-74.84705456302544,8.652175084823799e10
30,-73.52829609978457,-74.61626045723165,8.649675946093716e10
30,-15.378779995977572,-30.791289486139256,8.599415016550716e10
30,-71.51433080992469,-65.3214837355738,8.635074606869499e10
30,-87.00000000001344,-73.67015761085047,8.64972432601206e10
30,-15.378779995977572,-74.59027527218667,8.636699762071512e10
30,-87.0000000000001,-30.791289486139256,8.613328797388107e10
30,-87.0000000000001,-30.791289486139256,8.607400645523875e10
30,-87.0000000000001,-30.791289486139256,8.612002453046869e10
30,-86.99999999999977,-30.791289486139252,8.613328797388104e10
30,-87.0000000000001,-30.791289486139252,8.613328797388107e10
30,-38.40314993012013,-29.1413349860276,8.601571458905457e10
30,-30.120139592703232,-64.08982013198758,8.633065245721603e10
30,-33.95546842141645,-45.87233277147513,8.620060306614923e10
30,-85.93302239054881,-29.725745874766062,8.614198376771872e10
30,-17.09076305267333,-25.374886107748246,8.596334136563211e10
30,-15.378779995977572,-49.57097827625847,8.618000831552618e10
30,-15.378779995977572,-34.96713731548681,8.605164261751332e10
30,-33.434680233511095,-33.12259322447703,8.608296106779872e10
30,-27.012045862978095,-68.78467739072595,8.637332876096072e10
30,-15.378779995977572,-25.396421075465717,8.595799469753113e10
30,-15.378779995977572,-57.79489115630122,8.625738987160431e10
30,-15.378779995977572,-25.589870145801147,8.596162218700465e10
30,-24.731487482651172,-65.3790278909869,8.63424694276486e10
30,-23.776594114568375,-39.342821773672604,8.612665479865833e10
30,-27.502860081456287,-57.76354621087769,8.629628359727745e10
30,-15.378779995977572,-53.50969923893059,8.62331461368563e10
30,-15.378779995977572,-37.71144075841508,8.60896363978745e10
30,-15.378779995977572,-70.00885165112732,8.634487998388286e10
30,-21.363991218135155,-56.18649382448539,8.626969345431288e10
30,-35.253241323530354,-50.52828114690254,8.6255203004131e10
30,-25.147940639648063,-36.01394354472569,8.609609404067673e10
30,-23.065612691506033,-55.635686025555195,8.627247295698492e10
30,-21.714176380890862,-48.16804087958143,8.62072182109806e10
30,-17.54337977451799,-53.27736409889804,8.623945755843175e10
30,-65.34634875160978,-27.442856070620913,8.608598053186627e10
30,-32.72066582385598,-37.73942729674404,8.613625664906042e10
30,-15.904254912571101,-36.983642683224346,8.608991620000064e10
30,-15.421386070295972,-36.599886830619866,8.608449930149617e10
30,-63.60777781883922,-33.18932143484262,8.614749790310474e10
31,-150.0,-150.0,6.888509531254298e10
31,0.0,0.0,7.549053127259204e10
31,-102.67012216756358,-127.10317940652563,7.899811429735489e10
31,-102.67012216756358,-127.10317940652563,7.893453136109273e10
31,0.0,0.0,8.238807140897006e10
31,-88.91307140514773,-119.916015651072,8.329355405872389e10
31,0.0,-121.15846314511069,8.391548761624738e10
31,-87.0000000000001,-33.28079909852522,8.295711737548465e10
31,-87.0000000000001,-26.756547362507554,8.389949291048882e10
31,-15.378779995977572,-26.970678380895738,8.371022202056018e10
31,-28.276466846289505,-26.756547362507554,8.3786674273811e10
31,-77.9848121860296,-86.30919131705275,8.436358838983168e10
31,-72.50460153703317,-26.755020291703662,8.383362785342867e10
31,-15.378779995977572,-50.45396518557935,8.39831850049593e10
31,0.0,-23.774055893818055,8.377081528991844e10
31,-87.0000000000001,-23.774055893818055,8.410519541426785e10
31,-15.378779995977572,-23.774055893818055,8.39455841848805e10
31,-86.50373536109846,-23.830913639076968,8.410466085863937e10
31,-87.0000000000001,-111.64234757236457,8.475106739598901e10
31,-15.378779995977572,-72.91863508821703,8.444743587420743e10
31,-87.0000000000138,-74.84705456302544,8.472602687965314e10
31,-73.52829609978457,-74.61626045723165,8.469851342856888e10
31,-15.378779995977572,-30.791289486139256,8.417527698478261e10
31,-73.45003945867997,-66.51218008900169,8.456090032792548e10
31,-87.0000000000121,-69.40390615938843,8.464221285030821e10
31,-15.378779995977572,-74.59027527218667,8.455810792313199e10
31,-87.0000000000001,-30.791289486139256,8.432751979736197e10
31,-87.0000000000001,-30.791289486139256,8.126871514641104e10
31,-87.00000000000007,-30.791289486139245,8.426393686109984e10
31,-86.99999999999977,-30.79128948613925,8.432751979736195e10
31,-87.0000000000001,-30.791289486139252,8.432751979736198e10
31,-38.40314993012013,-29.1413349860276,8.420336893280995e10
31,-30.120139592703232,-64.08982013198758,8.45219692656341e10
31,-33.95546842141645,-45.87233277147513,8.438833791087608e10
31,-85.93302239054881,-29.725745874766062,8.433582532054852e10
31,-17.09076305267333,-25.374886107748246,8.41437310902586e10
31,-15.378779995977572,-49.57097827625846,8.43652049983365e10
31,-15.378779995977572,-34.96713731548682,8.423363241194334e10
31,-33.434680233511095,-33.12259322447703,8.426785430318979e10
31,-27.012045862978095,-68.78467739072595,8.456518369782153e10
31,-15.378779995977572,-25.396421075465724,8.413806588522829e10
31,-15.378779995977572,-57.79489115630122,8.444452829318602e10
31,-15.378779995977572,-25.589870145801147,8.414173026545999e10
31,-24.731487482651172,-65.37902789098688,8.453310129997365e10
31,-23.776594114568375,-39.342821773672604,8.431104204738249e10
31,-27.502860081456287,-57.76354621087769,8.44856237794944e10
31,-15.378779995977572,-53.50969923893059,8.44192715244606e10
31,-15.378779995977572,-37.71144075841508,8.427216897166623e10
31,-15.378779995977572,-70.00885165112732,8.453490942588301e10
31,-23.01508396907517,-56.92491991705225,8.446786669936314e10
31,-35.253241323530354,-50.52828114690254,8.444425220680963e10
31,-25.147940639648063,-36.01394354472568,8.428005643235587e10
31,-23.065612691506033,-55.635686025555195,8.446049537544745e10
31,-21.714176380890862,-48.16804087958143,8.439323138419347e10
31,-17.543379774518,-53.27736409889804,8.442591725813469e10
31,-65.34634875160978,-27.442856070620913,8.427558418512102e10
31,-32.72066582385598,-37.73942729674406,8.432195582439009e10
31,-15.904254912571101,-36.983642683224346,8.427239378037724e10
31,-15.421386070295966,-36.59988683061988,8.426681181831544e10
31,-63.607777818839224,-33.18932143484261,8.433793191871155e10
32,-150.0,-150.0,6.713452858544668e10
32,0.0,0.0,7.380497636919963e10
32,-102.67012216756358,-127.10317940652563,7.725189111033018e10
32,-102.67012216756358,-127.10317940652563,7.719593853192102e10
32,0.0,0.0,8.064328464979306e10
32,-88.91307140514773,-119.916015651072,8.160143485252003e10
32,0.0,-121.15846314511069,8.2172129071033e10
32,-87.0000000000001,-33.28079909852522,8.124561044777602e10
32,-87.0000000000001,-26.756547362507554,8.213631124366331e10
32,-15.378779995977572,-26.970678380895738,8.193065354595767e10
32,-28.276466846289505,-26.756547362507554,8.201317846275876e10
32,-77.9848121860296,-86.30919131705275,8.260195918519586e10
32,-72.50460153703317,-26.755020291703662,8.206403669074434e10
32,-15.378779995977572,-50.45396518557935,8.220591223954602e10
32,0.0,-23.774055893818055,8.201120708271822e10
32,-87.0000000000001,-23.774055893818055,8.233812197261122e10
32,-15.378779995977572,-23.774055893818055,8.216597381210915e10
32,-86.50373536109846,-23.830913639076968,8.233744909794196e10
32,-87.0000000000001,-111.64234757236457,8.299728428216145e10
32,-15.378779995977572,-72.91863508821703,8.267308217141922e10
32,-87.0000000000138,-74.84705456302544,8.296445696406256e10
32,-73.52829609978457,-74.61626045723165,8.29345473465261e10
32,-15.378779995977572,-30.791289486139256,8.239597766651035e10
32,-79.61645111765365,-70.30527358000627,8.285125742861934e10
32,-87.00000000000914,-59.873666835923586,8.274517039401884e10
32,-15.378779995977572,-74.59027527218667,8.278396792692822e10
32,-87.0000000000001,-30.791289486139256,8.256075717135474e10
32,-87.0000000000001,-30.791289486139256,8.256075717135475e10
32,-87.0000000000001,-30.791289486139256,7.98648415635774e10
32,-65.49158320386717,-30.791289486139256,8.245695359244768e10
32,-87.0000000000001,-30.791289486139256,8.250480459294557e10
32,-38.40314993012013,-29.1413349860276,8.243977175964539e10
32,-30.120139592703232,-64.08982013198758,8.274901288116956e10
32,-33.95546842141645,-45.87233277147513,8.261371661531012e10
32,-85.93302239054881,-29.725745874766062,8.256880875321616e10
32,-17.09076305267333,-25.374886107748246,8.236436241348232e10
32,-15.378779995977572,-49.57097827625841,8.258781904792152e10
32,-15.378779995977572,-39.66673791129739,8.250068980484242e10
32,-33.434680233511095,-33.12259322447703,8.249187090030406e10
32,-27.012045862978095,-68.78467739072595,8.279228928033423e10
32,0.0,-25.589870145801147,8.230671219644049e10
32,-15.378779995977572,-57.79489115630122,8.266820491018333e10
32,-15.378779995977572,-25.589870145801147,8.236207580442601e10
32,-22.5709584907625,-62.15262310176041,8.272738764973466e10
32,-23.776594114568383,-39.342821773672604,8.253386931626129e10
32,-27.502860081456287,-57.76354621087769,8.27113845334272e10
32,-15.378779995977572,-53.50969923893059,8.264239190196217e10
32,-15.378779995977572,-37.71144075841508,8.249343237255148e10
32,-15.378779995977572,-70.00885165112732,8.276017405630734e10
32,-24.7968882294646,-57.721804741947274,8.270415213606595e10
32,-35.253241323530354,-50.52828114690254,8.267043690740576e10
32,-25.147940639648063,-36.013943544725656,8.250285292751987e10
32,-23.065612691506033,-55.635686025555195,8.268519879173462e10
32,-21.714176380890862,-48.16804087958143,8.261673537513991e10
32,-17.543379774518012,-53.27736409889804,8.264936791362225e10
32,-65.34634875160978,-27.442856070620913,8.250477857919482e10
32,-34.455864075627716,-38.95509037614378,8.25641945023711e10
32,-15.904254912571101,-36.983642683224346,8.249368381952669e10
32,-15.378779995977572,-36.52561150430934,8.248705204404797e10
32,-66.18000550206372,-32.68057711649253,8.256742515090186e10
33,-150.0,-150.0,6.5257793624624115e10
33,0.0,0.0,7.198543489024509e10
33,-102.67012216756358,-127.10317940652563,7.536068444067847e10
33,-102.67012216756358,-127.10317940652563,7.535159661919763e10
33,0.0,0.0,7.876070010365137e10
33,-88.91307140514773,-119.916015651072,7.976707036309381e10
33,0.0,-121.15846314511069,8.028249953249916e10
33,-87.0000000000001,-33.28079909852522,7.939296217150867e10
33,-87.0000000000001,-26.756547362507554,8.023574042980878e10
33,-15.378779995977572,-26.970678380895738,8.001244600200673e10
33,-28.276466846289505,-26.756547362507554,8.010142017464095e10
33,-77.9848121860296,-86.30919131705275,8.069498528682275e10
33,-72.50460153703317,-26.755020291703662,8.015630879945012e10
33,-15.378779995977572,-50.45396518557935,8.028701107253111e10
33,0.0,-23.774055893818055,8.011312143112035e10
